-0.030000	0.000000
-0.029900	-0.038938
-0.029800	0.058407
-0.029700	-0.019469
-0.029600	0.116814
-0.029500	-0.038938
-0.029400	-0.097345
-0.029300	-0.019469
-0.029200	-0.058407
-0.029100	0.000000
-0.029000	0.077876
-0.028900	0.000000
-0.028800	0.038938
-0.028700	0.019469
-0.028600	0.077876
-0.028500	-0.038938
-0.028400	0.000000
-0.028300	0.058407
-0.028200	0.097345
-0.028100	-0.058407
-0.028000	-0.019469
-0.027900	0.000000
-0.027800	0.136283
-0.027700	0.019469
-0.027600	0.019469
-0.027500	0.000000
-0.027400	-0.019469
-0.027300	0.000000
-0.027200	0.000000
-0.027100	-0.019469
-0.027000	0.000000
-0.026900	-0.038938
-0.026800	-0.077876
-0.026700	0.038938
-0.026600	0.019469
-0.026500	0.000000
-0.026400	-0.019469
-0.026300	-0.019469
-0.026200	0.000000
-0.026100	-0.116814
-0.026000	-0.116814
-0.025900	-0.038938
-0.025800	0.038938
-0.025700	0.038938
-0.025600	0.000000
-0.025500	0.058407
-0.025400	0.058407
-0.025300	0.038938
-0.025200	0.019469
-0.025100	-0.038938
-0.025000	-0.097345
-0.024900	-0.097345
-0.024800	0.000000
-0.024700	-0.019469
-0.024600	-0.058407
-0.024500	0.019469
-0.024400	0.000000
-0.024300	-0.038938
-0.024200	0.000000
-0.024100	0.000000
-0.024000	-0.019469
-0.023900	-0.058407
-0.023800	0.019469
-0.023700	0.097345
-0.023600	0.097345
-0.023500	0.019469
-0.023400	0.019469
-0.023300	0.000000
-0.023200	0.058407
-0.023100	-0.038938
-0.023000	0.136283
-0.022900	0.019469
-0.022800	-0.038938
-0.022700	0.058407
-0.022600	0.000000
-0.022500	0.000000
-0.022400	-0.038938
-0.022300	0.058407
-0.022200	-0.019469
-0.022100	-0.038938
-0.022000	0.019469
-0.021900	0.019469
-0.021800	-0.058407
-0.021700	-0.077876
-0.021600	-0.019469
-0.021500	-0.058407
-0.021400	0.019469
-0.021300	0.077876
-0.021200	0.038938
-0.021100	0.038938
-0.021000	0.019469
-0.020900	0.038938
-0.020800	-0.038938
-0.020700	-0.019469
-0.020600	-0.019469
-0.020500	-0.136283
-0.020400	-0.097345
-0.020300	0.019469
-0.020200	0.000000
-0.020100	-0.019469
-0.020000	-0.019469
-0.019900	-0.038938
-0.019800	0.019469
-0.019700	-0.077876
-0.019600	-0.038938
-0.019500	0.038938
-0.019400	0.058407
-0.019300	-0.038938
-0.019200	-0.019469
-0.019100	-0.019469
-0.019000	-0.038938
-0.018900	0.038938
-0.018800	0.038938
-0.018700	0.038938
-0.018600	0.000000
-0.018500	0.000000
-0.018400	0.097345
-0.018300	0.038938
-0.018200	0.019469
-0.018100	0.019469
-0.018000	0.058407
-0.017900	0.038938
-0.017800	0.019469
-0.017700	0.038938
-0.017600	-0.058407
-0.017500	-0.038938
-0.017400	-0.038938
-0.017300	0.077876
-0.017200	0.019469
-0.017100	-0.019469
-0.017000	0.000000
-0.016900	0.058407
-0.016800	0.019469
-0.016700	0.000000
-0.016600	-0.019469
-0.016500	0.038938
-0.016400	0.000000
-0.016300	-0.019469
-0.016200	0.000000
-0.016100	-0.019469
-0.016000	0.000000
-0.015900	-0.019469
-0.015800	0.019469
-0.015700	0.038938
-0.015600	-0.038938
-0.015500	0.058407
-0.015400	-0.077876
-0.015300	0.000000
-0.015200	-0.077876
-0.015100	0.000000
-0.015000	-0.038938
-0.014900	0.019469
-0.014800	0.000000
-0.014700	-0.019469
-0.014600	-0.038938
-0.014500	0.058407
-0.014400	0.097345
-0.014300	0.116814
-0.014200	0.136283
-0.014100	0.058407
-0.014000	-0.019469
-0.013900	0.058407
-0.013800	-0.019469
-0.013700	0.038938
-0.013600	-0.019469
-0.013500	-0.058407
-0.013400	0.000000
-0.013300	0.000000
-0.013200	0.058407
-0.013100	0.058407
-0.013000	0.000000
-0.012900	0.000000
-0.012800	0.058407
-0.012700	-0.019469
-0.012600	0.000000
-0.012500	0.058407
-0.012400	0.097345
-0.012300	0.038938
-0.012200	0.038938
